"region","region_jpn","type","country","producer","producer_jpn","vintage","store_price","name","name_jpn","sort_order","general_region","aoc_order"
"Autres Vignobles de Languedoc et Roussillon","ラングドック地方とルーション地方のその他の栽培地域","5","1","Mas de Daumas Gassac","マ・ド・ドゥーマ・ガサック","1996","28000","Vin de Pays de l’Herauit Haute Vallée du Gassac","ヴァン・ド・ペイ・ド・レロー・オート・ヴァレ・デュ・ガサック","641","28","3"
"Bourgogne / Côte de Nuits","ブルゴーニュ地方 / コート・ドゥ・ニュイ地区","5","1","Dom. Méo-Camuzet","ドメーヌ・メオ・カミュゼ","2007","16800","Vosne-Romanée","ヴォーヌ・ロマネ","642","11","228"
"Bourgogne / Côte de Beaune","ブルゴーニュ地方 / コート・ドゥ・ボーヌ地区","5","1","Dom. Jean-Marc Roulot","ドメーヌ・ジャン・マルク・ルーロ","2009","9450","Auxey-Duresses 1er Cru","オークセイ・デュレス・プルミエ・クリュ","643","11","333"
"Champagne / Côte des Blancs","シャンパーニュ地方 / コート・デ・ブラン地区","1","1","le Mesnil-sur-Oger","ル・メニル・スュル・オジェ","S.A.","7800","Pierre Péters Cuvée de Réserve  Gurand Cru Blanc de Blancs Brut","ピエール・ペテルス・キュヴェ・レゼルヴ・グラン・クリュ・ブラン・ドゥ・ブラン・ブリュット","644","1","3"
"Alsace / Pinot Blanc","アルザス地方  / ピノ・ブラン","3","1","Dom. Marc Kreydenweiss ","ドメーヌ・マルク・クライデンヴァイス","2000","9450","Kritt Pinot Blanc","クリット・ピノ・ブラン","645","7","7"
"Sud-Ouest","南西地方","5","1","Plaimont","プレイモン","2011","16000","Saint-Mont Vignes Préphylloxériques","サン・モン・ヴィーニュ・プレフィロキセラ","646","10","1"
"Sud-Ouest","南西地方","5","1","Plaimont","プレイモン","2002","5800","Madiran Château de la Motte","マディラン・シャトー・ドゥ・ラ・モット","647","10","1"
"Sud-Ouest","南西地方","5","1","Clos Triguedina","クロ・トリグディナ","1967","25000","Cahors","カオール","648","10","1"
"Sud-Ouest","南西地方","5","1","Clos Triguedina","クロ・トリグディナ","1988","12600","Cahors","カオール","649","10","1"
"Sud-Ouest","南西地方","5","1","Clos Triguedina","クロ・トリグディナ","1999","7800","Cahors","カオール","650","10","1"
"Sud-Ouest","南西地方","5","1","Dom. Prince","ドメーヌ・プランス","2006","5950","Cahors le Chêne du Prince","カオール・ル・シェーヌ・デュ・プランス","651","10","1"
"Alsace ","アルザス地方  ","3","1","Charles Wantz","シャルル・ワンツ","2007","7800","Klevener de Heiligenstein Hospicces de Strasbourg","クレヴネール・ドゥ・ハイリゲンシュタイン・オスピス・ドゥ・ストラスブール","652","7","8"
"Languedoc","ラングドック地方","5","1","Mas Jullien","マ・ジュリアン","2003","13650","Coteaux du Languedoc 1500ml","コトー・デュ・ラングドック 1500ml","653","26","1"
"Bourgogne / Côte de Beaune","ブルゴーニュ地方 / コート・ドゥ・ボーヌ地区","3","1","Dom. des Terres de Velle","ドメーヌ・デ・テール・ドゥ・ヴェル","2011","12000","Meursault 1er Cru Charmes","ムルソー・プルミエ・クリュ・シャルム","654","11","322"
"Bourgogne","ブルゴーニュ地方","5","1","Dom. Thibault Liger-Belair","ドメーヌ・ティボー・リジェ・ベレール","2009","5950","Bourgogne Pinot Noir Grand Chaillots","ブルゴーニュ・ピノ・ノワール・グラン・シャイヨ","655","11","700"
"Bourgogne / Côte de Beaune","ブルゴーニュ地方 / コート・ドゥ・ボーヌ地区","5","1","Dom. Capitain Gagnerot","ドメーヌ・キャピタン・ガニュロ","1998","18900","Corton Renardes Grand Cru","コルトン・ルナール・グラン・クリュ","656","11","304"
"Bourgogne / Côte de Beaune","ブルゴーニュ地方 / コート・ドゥ・ボーヌ地区","5","1","Dom. Capitain Gagnerot","ドメーヌ・キャピタン・ガニュロ","1996","19500","Corton Renardes Grand Cru","コルトン・ルナール・グラン・クリュ","657","11","304"
"Bourgogne / Côte de Beaune","ブルゴーニュ地方 / コート・ドゥ・ボーヌ地区","5","1","Dom. Capitain Gagnerot","ドメーヌ・キャピタン・ガニュロ","1995","19800","Corton Renardes Grand Cru","コルトン・ルナール・グラン・クリュ","658","11","304"
"Vallée de la Loire / Pays Nantais","ロワール河流域  /  ペイ・ナント地区","3","1","Dom. Michel Bregeon","ドメーヌ・ミッシェル・ブレジョン","2010","10500","Muscadet ","ミュスカデ","659","8","2"
"Provence","プロヴァンス地方","4","1","Dom. D'Estoublon","ドメーヌ・デストゥブロン","2011","6950","les Baux de Provence le Rosé","レ・ボー・ドゥ・プロヴァンス・ロゼ","660","16","1"
"Vallée du Rhône / Vignoble Septentrional","ローヌ河流域 / ローヌ地方北部の栽培地域","3","1","Dom. Chêne","ドメーヌ・シェヌ","2010","10500","Condrieu","コンドリュー","661","14","3"
"Vallée de la Loire / Touraine","ロワール河流域 / トゥーレーヌ地区","5","1","Dom. Pierre Jacues Druet","ドメーヌ・ピエール・ジャック・ドゥルエ","1990","15750","Bourgueil Cuvée Grand Mont","ブルグイユ・グラン・モン","662","8","200"
"Sud-Ouest","南西地方","5","1","Ch. du Cèdre","シャトー・デュ・セードル","1996","9800","Cahors Ch. du Cèdre","カオール・シャトー・デュ・セードル","663","10","1"
"Sud-Ouest","南西地方","5","1","Ch. du Cèdre","シャトー・デュ・セードル","1998","7800","Cahors Ch. du Cèdre le Prestige","カオール・シャトー・デュ・セードル・ル・プレステージュ","664","10","1"
"Bourgogne / Côte de Beaune","ブルゴーニュ地方 / コート・ドゥ・ボーヌ地区","5","1","Dom. Maurice Ecard et Fils","ドメーヌ・モーリス・エカール・エ・フィス","2002","10500","Savigny les Beaune 1er Cru les Serpentiéres","サヴィニィ・レ・ボーヌ･プルミエ・クリュ・レ・セルパンティエール","665","11","313"
"Vallée de la Loire / Centre","ロワール河流域 / 中央フランス地区","3","1","Dom. Didier Dagueneau","ドメーヌ・ディディエ・ダグノー","2004","16800","Pouilly Fumé Buisson Renard","プイィ・フュメ・ビュイソン・ルナール","666","8","301"
"Vallée de la Loire / Centre","ロワール河流域 / 中央フランス地区","3","1","Dom. Didier Dagueneau","ドメーヌ・ディディエ・ダグノー","2010","14800","Pouilly Fumé Buisson Renard","プイィ・フュメ・ビュイソン・ルナール","667","8","301"
"Vallée de la Loire / Centre","ロワール河流域 / 中央フランス地区","3","1","Dom. Didier Dagueneau","ドメーヌ・ディディエ・ダグノー","2010","13650","Blanc Fumé de Pouilly ""Pur Sang""","ブラン・フュメ・ドゥ・プイィ　”ピュル・サン”","668","8","300"
"Bourgogne / Côte de Beaune","ブルゴーニュ地方 / コート・ドゥ・ボーヌ地区","3","1","Dom. Bachelet-Monnot","ドメーヌ・バシュレ・モノ","2010","6800","Maranges 1er Cru la Fussière","マランジェ・プルミエ・クリュ・フシェール","669","11","300"
"Bourgogne / Beaujolais","ブルゴーニュ地方 / ボジョレー地区","5","1","Dom. Charly Thévenet","ドメーヌ・シャリィ・テヴネ","2010","6300","Régnié Grain & Granit","レニエ・グラニ・レ・グラニーテ","670","11","605"
"Rheingau","ラインガウ地区","3","3","Georg Breuer","ゲオルグ・ブロイヤー","1988","25000","Riesling Q.b.P. Rüdesheimer Berg Schlossberg Charta Wine Kabinett","リースリング・クワリテーツヴァイン・ベシュティムテ・プラディカート・リューデスハイム・ベルグ・シュロスベルグ・カルタ・ワイン・カビネット","671","18","2"
"Vallée de la Loire / Anjou & Saumur","ロワール河流域 / アンジュー＆ソミュール地区","5","1","Clos Rougeard","クロ・ルジャール","2004","14700","Saumur-Champigny le Bourg","ソミュール・シャンピニィ・ル・ブール","672","8","101"
"Vallée de la Loire / Anjou & Saumur","ロワール河流域 / アンジュー＆ソミュール地区","5","1","Clos Rougeard","クロ・ルジャール","2006","14700","Saumur-Champigny le Bourg","ソミュール・シャンピニィ・ル・ブール","673","8","101"
"Vallée de la Loire / Anjou & Saumur","ロワール河流域 / アンジュー＆ソミュール地区","5","1","Clos Rougeard","クロ・ルジャール","2005","10500","Saumur-Champigny les Poyaux","ソミュール・シャンピニィ・レ・ポヨー","674","8","101"
"Vallée de la Loire / Anjou & Saumur","ロワール河流域 / アンジュー＆ソミュール地区","5","1","Clos Rougeard","クロ・ルジャール","2006","9450","Saumur-Champigny les Poyaux","ソミュール・シャンピニィ・レ・ポヨー","675","8","101"
"Vallée de la Loire / Anjou & Saumur","ロワール河流域  /  アンジュー＆ソミュール地区","3","1","Clos Rougeard","クロ・ルジャール","2005","13650","Saumur Sec Brezé","ソミュール・セック・ブレゼ","676","8","102"
"Vallée de la Loire / Anjou & Saumur","ロワール河流域  /  アンジュー＆ソミュール地区","3","1","Clos Rougeard","クロ・ルジャール","2006","11550","Saumur Sec Brezé","ソミュール・セック・ブレゼ","677","8","102"
"Languedoc","ラングドック地方","5","1","Prieuré de Saint-Jean de Bébian","プリウレ・ド・サン・ジャン・ド・ベビアン","1998","12000","Coteaux du Languedoc ","コトー・デュ・ラングドック","678","26","1"
"Bourgogne / Côte de Nuits","ブルゴーニュ地方 / コート・ドゥ・ニュイ地区","5","1","Dom. Georges Roumier","ドメーヌ・ジョルジュ・ルーミエ","2006","25200","Chambolle-Musigny ","シャンボール・ミュジニー","679","11","219"
"Sud-Ouest","南西地方","3","1","Dom. Arretxea","ドメーヌ・アレッチャ","2011","7350","Irouléguy Hegxuri","イルレギー・ヘゴクスリ","680","10","1"
"Sud-Ouest","南西地方","3","1","Dom. Arretxea","ドメーヌ・アレッチャ","2010","9450","Irouléguy Cuvée Terroir Pantxuri Ophites","イルレギー・キュヴェ・テロワール・パンクスリ・オフィーテ","681","10","1"
"Rheingau","ラインガウ地区","1","3","Winegut Robert Weil","ヴァイングット・ロバート・ヴァイル","2010","6300","Riesling Sekt Extra Brut","リースリング・ゼクト・エクストラ・ブリュット","682","5","2"
"Bourgogne / Côte de Nuits","ブルゴーニュ地方 / コート・ドゥ・ニュイ地区","5","1","Dom. Claude Dugat","ドメーヌ・クロード・デュガ","2002","18500","Gevrey-Chambertin","ジュヴレ・シャンベルタン","683","11","203"
"Bourgogne / Mâconnais","ブルゴーニュ地方 / マコネー地区","3","1","Dom. Guillemot - Michel","ドメーヌ・ギュイモ・ミッシェル","2011","6300","Viré-Clessé","ヴィレ・クレッセ","684","11","500"
"Vallée de la Loire / Pays Nantais","ロワール河流域  /  ペイ・ナント地区","3","1","Ch. du Coing de Saint Fiavre","シャトー・デュ・コワン・ドゥ・サン・フィアクル","1997","8400","Muscadet Sèrve & Maine Comte de Saint Hubert","ミュスカデ・セーヴル・エ・メーヌ・コント・ドゥ・サン・ユベール","685","8","2"
"Savoie","サヴォワ地方","3","1","Dom. Lois Magnin","ドメーヌ・ルイ・マニャン","2010","9450","Roussette de Savoie","ルーセット・ド・サヴォワ","686","13","1"
"Savoie","サヴォワ地方","3","1","Dom. Dupasquier","ドメーヌ・デュパスキエ","2007","7350","Roussette de Savoie Marestel","ルーセット・ド・サヴォワ・マレテル","687","13","1"
"Languedoc","ラングドック地方","4","1","Dom. Peyre Rose","ドメーヌ・ペイル・ロズ","2002","8400","Coteaux du Languedoc Rosé","コトー・デュ・ラングドック・ロゼ","688","1","1"
"Sud-Ouest","南西地方","5","1","Plaimont","プレイモン","1998","7800","Madiran Plenitude","マディラン・プレニチュード","689","10","1"
"Sud-Ouest","南西地方","5","1","Clos Triguedina","クロ・トリグディナ","1982","31500","Cahors Prince Probus","カオール・プランス・プロビュス","690","10","1"
"Champagne / Montagne de Reims","シャンパーニュ地方 / モンターニュ・ド・ランス地区","1","1","Mareuil-sur-Aÿ","マルイユ・シュール・アイ","2000","16800","Billecart-Salmon Cuvée François Billecart Brut","ビルカール・サルモン・キュヴェ・フランソワ・ビルカール・ブリュット","691","1","1"
"Bourgogne / Côte de Nuits","ブルゴーニュ地方 / コート・ドゥ・ニュイ地区","5","1","Dom. René Engel","ドメーヌ・ルネ・アンジェル","2001","18800","Vosne-Romanée","ヴォーヌ・ロマネ","692","11","228"
"Bordeaux  / AC Bordeaux","ボルドー地方  / ACボルドー","3","1","","","2009","6800","Ch. Fonréaud le Cygne","シャトー・フォンレオー・ル・シニュ","693","9","15"
"Bourgogne / Côte de Beaune","ブルゴーニュ地方 / コート・ドゥ・ボーヌ地区","5","1","Dom. Capitain Gagnerot","ドメーヌ・キャピタン・ガニュロ","2010","7800","Ladoix 1er Cru Bois Roussot","ラドワ・プルミエ・クリュ・ボア・ルソー","694","11","301"
"Bourgogne / Côte de Beaune","ブルゴーニュ地方 / コート・ドゥ・ボーヌ地区","3","1","Dom. Ramonet","ドメーヌ・ラモネ","2000","21000","Chassagne Montrachet 1er Cru Morgeot","シャサーニュ・モンラッシェ・プルミエ・クリュ・モルジョ","695","11","335"
"Champagne / Petit et Grand-Mont","シャンパーニュ地方 / プティ・エ・グラン・モン地区","1","1","Congy","コンジィ","M.A.(2009)","13650","Ulysse Collin Blanc de Blancs les Pellièle Extra Brut","ユリス・コラン・・ブラン・ドゥ・ブラン・レ・ペリエール・エクストラ・ブリュット","696","1","4"
"Champagne / Petit et Grand-Mont","シャンパーニュ地方 / プティ・エ・グラン・モン地区","1","1","Congy","コンジィ","M.A.(2009)","18000","Ulysse Collin Blanc de Noir les Maillons Extra Brut","ユリス・コラン・・ブラン・ドゥ・ノワール・レ・マイヨン・エクストラ・ブリュット","697","1","4"
